date;cutlery;tips;order_price;uid;order_id;cutlery_grouped_uid;tips_grouped_uid;order_grouped_uid
10.01.2022 10:35;3;60;580;821801;38157172;4;83;783
02.01.2022 7:08;4;50;405;943944;80245999;4;48;546
02.01.2022 15:32;6;150;899;599997;77115705;3;63;573
28.01.2022 15:44;4;140;1140;443669;14958119;4;70;606
03.01.2022 22:29;4;70;681;986226;68345484;4;56;419
17.01.2022 17:13;1;80;367;748219;46649084;3;83;747
07.01.2022 20:04;1;10;284;546057;44513521;2;47;573
13.01.2022 3:49;1;50;444;737066;17387747;1;30;383
01.01.2022 9:34;6;0;0;294920;89952737;3;83;637
20.01.2022 7:26;5;80;735;583093;22821716;3;47;862
01.01.2022 16:59;4;150;506;855274;31275250;3;67;535
01.01.2022 4:54;6;170;710;247642;10507177;4;80;533
25.01.2022 16:42;2;40;388;932050;10613418;4;81;681
01.01.2022 23:31;6;0;0;454533;47773352;3;46;601
02.01.2022 11:46;4;60;901;693988;56125536;4;53;748
26.01.2022 18:57;5;100;827;557262;89182010;3;70;628
23.01.2022 16:40;4;40;478;391852;54088762;3;46;546
01.01.2022 23:08;6;170;649;177294;12788825;3;83;625
08.01.2022 10:00;2;100;283;133156;80270252;3;80;640
11.01.2022 0:41;4;100;961;672462;39144905;4;65;666
17.01.2022 8:18;3;10;326;803368;13561913;3;10;326
24.01.2022 0:18;2;50;662;168654;16606467;2;35;793
01.01.2022 11:23;6;0;0;883194;78205694;4;52;640
22.01.2022 17:02;3;50;388;614068;94214727;3;30;488
11.01.2022 6:19;4;30;706;658800;34064810;4;40;826
23.01.2022 3:26;5;70;744;596939;90936477;3;50;580
01.01.2022 18:35;5;0;0;427866;30257883;4;48;633
01.01.2022 10:30;5;0;0;751477;61496020;3;80;739
25.01.2022 3:16;1;20;465;434262;79545954;3;68;665
24.01.2022 10:42;1;30;931;225444;59117293;1;50;935
23.01.2022 15:12;4;40;704;188238;92364033;4;30;540
16.01.2022 0:33;3;130;649;661951;30406222;4;67;421
01.01.2022 5:02;5;0;0;818143;92140954;4;58;477
03.01.2022 5:16;4;70;929;566123;67024304;5;68;770
19.01.2022 20:59;1;50;573;888294;33380531;4;63;504
02.01.2022 17:52;1;80;606;440203;37015892;2;53;646
19.01.2022 10:56;6;140;770;298589;81195811;3;84;626
05.01.2022 14:45;4;60;847;662956;74903184;4;57;658
03.01.2022 4:36;3;40;502;509314;10468351;3;61;550
01.01.2022 11:49;5;0;0;963951;71762349;4;83;660
25.01.2022 7:40;2;20;816;544055;51952637;3;52;573
07.01.2022 12:11;3;10;837;353275;15258826;3;25;634
03.01.2022 11:29;4;20;559;645396;48956361;3;43;547
02.01.2022 8:35;1;60;408;533002;85673900;1;45;523
05.01.2022 15:01;1;10;837;613597;64610063;3;50;501
24.01.2022 20:12;5;120;496;595197;24610911;4;80;568
02.01.2022 14:39;3;150;944;842760;57642499;4;81;537
15.01.2022 1:37;4;90;604;469331;10323614;3;84;731
26.01.2022 5:51;4;20;752;333358;35586570;4;83;530
24.01.2022 1:16;3;30;710;478089;60076215;3;30;710
27.01.2022 22:53;4;110;656;487826;39908573;4;63;433
25.01.2022 8:47;3;50;484;286661;45871400;3;83;622
03.01.2022 1:52;3;20;754;678258;79123386;3;50;568
03.01.2022 12:36;3;10;530;934476;34836008;3;43;515
22.01.2022 0:21;3;20;874;852683;97132626;4;68;598
01.01.2022 9:35;4;0;0;499348;74184884;4;62;685
07.01.2022 10:30;3;80;901;591444;24143177;3;83;665
11.01.2022 16:46;4;10;558;617552;11296464;3;25;452
29.01.2022 5:37;2;120;571;148816;70949414;3;54;505
03.01.2022 14:52;3;120;481;218006;44896550;3;56;385
09.01.2022 3:49;2;40;915;267397;98456681;4;77;739
20.01.2022 16:58;1;80;1014;297123;71680573;2;50;789
14.01.2022 16:06;1;50;704;469181;32476133;3;63;613
15.01.2022 4:06;2;30;359;750756;97891812;3;68;458
26.01.2022 7:48;1;10;753;252582;90263109;3;77;690
12.01.2022 0:36;1;30;346;314736;81126581;2;35;540
01.01.2022 21:24;5;0;0;862503;32150100;4;56;580
30.01.2022 23:28;4;90;787;841082;86199542;3;50;785
31.01.2022 14:44;2;120;362;212742;46263883;3;70;488
16.01.2022 20:42;1;40;614;875433;43372875;3;47;649
22.01.2022 19:57;1;50;727;607346;97181506;1;40;769
25.01.2022 17:36;4;10;370;541357;71500353;3;43;576
01.01.2022 18:09;5;0;0;397464;62983540;4;83;557
26.01.2022 18:06;4;70;546;313014;56057537;5;62;616
10.01.2022 17:15;5;70;987;436592;68432613;4;60;757
14.01.2022 20:07;5;100;948;574170;94770865;3;52;645
29.01.2022 0:46;1;20;787;198425;20161541;3;53;795
31.01.2022 14:44;3;140;437;644788;57715612;4;68;501
01.01.2022 0:24;4;0;0;198020;87849668;3;62;632
28.01.2022 22:26;2;20;416;815760;12255648;2;65;633
24.01.2022 8:20;1;10;445;174315;75179994;3;35;690
19.01.2022 23:32;1;40;695;624776;82798094;3;81;606
01.01.2022 22:14;6;0;0;613890;17186901;4;79;627
22.01.2022 2:12;2;10;772;973654;67837574;3;58;762
01.01.2022 4:43;6;0;0;335523;76884583;3;68;576
05.01.2022 21:42;1;90;936;249762;50277021;2;56;614
16.01.2022 14:07;2;30;912;550499;35752624;3;60;735
23.01.2022 8:52;4;40;787;781413;78887657;4;76;597
28.01.2022 9:07;2;40;747;920452;31424366;3;56;601
11.01.2022 23:55;4;40;812;984201;65433082;4;35;635
02.01.2022 4:10;4;90;556;931606;93255888;2;57;406
07.01.2022 16:13;3;30;657;459656;84572529;3;40;709
10.01.2022 12:16;3;60;426;839157;47969604;3;52;499
29.01.2022 3:39;4;100;333;318965;39029049;3;62;536
22.01.2022 15:17;1;20;933;776968;27280620;3;35;885
28.01.2022 12:49;1;20;643;261081;86652247;2;50;754
10.01.2022 16:59;2;100;901;193064;19366217;4;68;560
29.01.2022 4:18;1;50;870;994906;21151139;1;30;815
29.01.2022 23:37;1;60;735;163137;13096867;3;50;560
01.01.2022 19:11;6;0;0;857669;76593998;4;87;633
12.01.2022 11:58;5;150;843;319026;94279180;3;81;589
19.01.2022 17:52;4;50;650;588407;52733003;4;60;685
01.01.2022 15:57;6;0;0;485393;68724132;4;83;615
01.01.2022 0:37;5;0;0;480125;22121507;3;52;498
11.01.2022 5:55;3;40;689;533088;38707137;4;60;813
22.01.2022 20:00;1;70;591;973683;58781308;4;84;654
26.01.2022 7:53;4;150;510;737786;20811151;4;68;440
19.01.2022 21:29;2;20;609;367911;52637572;2;35;507
01.01.2022 20:22;4;0;0;568543;88301360;2;52;644
10.01.2022 16:13;4;60;864;738941;87740090;3;72;682
30.01.2022 23:19;1;10;888;799473;67286525;4;65;607
28.01.2022 20:06;3;50;634;690076;14435320;3;83;721
08.01.2022 18:53;2;60;843;507716;44601286;3;47;594
05.01.2022 19:11;5;110;566;537082;14688217;3;60;750
06.01.2022 2:44;4;110;433;404573;27069752;4;68;777
26.01.2022 15:36;4;120;516;521973;50462422;3;80;510
01.01.2022 15:14;6;0;0;587732;76571224;4;80;513
19.01.2022 19:08;4;40;851;203287;93716308;4;30;807
30.01.2022 11:42;4;40;901;445848;98142504;3;63;622
07.01.2022 15:57;3;30;435;722323;42133956;3;60;816
24.01.2022 20:13;1;60;386;783333;56642157;1;53;414
22.01.2022 0:58;3;50;404;461923;13466823;3;30;420
03.01.2022 6:44;3;40;533;369675;21583964;2;47;476
31.01.2022 8:42;2;40;658;327437;12231454;2;25;601
21.01.2022 8:19;5;70;516;113210;84550848;3;50;769
03.01.2022 0:17;3;100;386;383845;64806716;3;48;524
06.01.2022 8:25;3;100;867;455897;95489704;3;80;802
06.01.2022 17:53;3;80;820;374999;80301991;2;50;734
22.01.2022 1:43;3;130;556;661146;65032301;3;80;668
11.01.2022 11:21;2;30;553;551505;53869584;3;70;524
29.01.2022 11:19;2;90;904;181224;24484941;2;60;720
21.01.2022 19:15;2;50;421;481117;84544674;3;46;502
03.01.2022 14:02;4;110;395;966491;81213138;3;65;504
01.01.2022 5:02;6;0;0;387978;78534003;4;73;644
03.01.2022 13:07;2;60;716;638689;83770635;2;57;535
16.01.2022 4:32;1;50;800;381341;96865108;2;35;685
16.01.2022 17:58;3;20;890;628321;76637610;3;70;664
19.01.2022 3:17;4;30;695;358034;51051567;3;57;690
06.01.2022 9:01;2;100;1001;427390;21848168;2;65;805
17.01.2022 14:12;2;60;662;338466;27979667;2;35;734
18.01.2022 14:39;4;40;437;449194;83563140;4;48;455
24.01.2022 20:36;4;40;977;728022;34204368;4;62;606
22.01.2022 1:54;6;140;839;273245;16354895;4;65;653
17.01.2022 9:26;2;20;351;421056;27786093;3;52;533
10.01.2022 17:53;5;90;468;388266;24575472;4;50;583
28.01.2022 18:51;2;60;347;280614;31483319;3;81;710
29.01.2022 18:00;5;70;746;655892;49826400;4;63;677
23.01.2022 21:18;4;60;418;556862;89041375;2;47;518
13.01.2022 13:17;6;150;392;734814;69795063;3;65;544
27.01.2022 9:10;3;10;496;434420;87703861;2;25;737
01.01.2022 6:33;4;0;0;176855;66466563;4;68;552
07.01.2022 13:03;6;170;1052;892676;68831944;4;86;685
18.01.2022 23:27;5;170;553;388971;80261012;4;84;579
17.01.2022 13:51;3;50;679;573159;52166018;3;65;501
26.01.2022 10:52;3;10;777;699698;54783798;4;25;852
01.01.2022 17:16;6;0;0;782502;91892995;3;46;563
11.01.2022 15:33;1;30;654;903346;21127061;1;30;654
01.01.2022 11:17;6;0;0;471139;57840304;4;81;584
08.01.2022 22:56;4;20;495;528192;24564482;4;20;495
16.01.2022 5:10;3;30;792;359301;72093274;3;54;567
31.01.2022 14:17;2;120;661;138258;30206144;1;70;622
21.01.2022 22:44;2;20;309;764453;69668593;4;79;601
22.01.2022 4:14;2;70;738;355124;75872907;4;79;641
02.01.2022 8:51;2;60;786;629427;26126563;4;80;506
01.01.2022 8:51;6;0;0;871727;42522695;3;80;818
20.01.2022 9:41;2;90;542;342306;64136407;4;68;582
24.01.2022 21:02;1;10;604;200990;58067062;3;81;552
30.01.2022 14:43;3;80;1023;674327;50732901;2;63;776
16.01.2022 7:39;1;50;931;615588;38886970;3;63;609
24.01.2022 10:40;4;70;913;911586;30755615;4;60;558
01.01.2022 9:39;6;0;0;655948;33091419;4;65;596
26.01.2022 15:36;3;10;282;283613;20203234;4;68;575
11.01.2022 21:28;3;10;895;516521;60766942;4;70;644
12.01.2022 22:59;3;170;1039;625208;17729994;3;83;443
03.01.2022 1:56;3;50;656;324744;63537759;3;63;543
21.01.2022 2:44;1;90;977;951846;93505940;3;68;639
27.01.2022 2:36;5;170;1834;631655;45780351;4;79;789
01.01.2022 10:23;5;0;0;202438;84845815;4;77;654
23.01.2022 2:20;6;170;866;877934;97422567;3;79;559
05.01.2022 15:14;4;60;458;797373;59554015;4;58;477
30.01.2022 17:54;2;110;640;696002;85629195;3;80;650
12.01.2022 0:41;3;30;720;479487;37966669;3;68;585
07.01.2022 9:36;1;20;790;554262;31923729;2;43;767
01.01.2022 14:09;6;0;0;494484;48800615;4;81;754
09.01.2022 18:13;4;50;714;476816;87541979;4;57;698
18.01.2022 13:55;4;120;519;956976;27349673;4;54;435
01.01.2022 14:06;6;0;0;395893;94580518;4;60;447
10.01.2022 23:07;2;60;822;964716;89330316;3;45;764
03.01.2022 23:34;4;50;613;345238;95374092;4;52;435
26.01.2022 21:07;1;70;701;738344;58626532;2;50;633
08.01.2022 22:46;2;20;377;350984;33603893;2;53;532
22.01.2022 8:43;1;80;788;255985;91434024;3;81;737
22.01.2022 18:25;3;50;693;690684;26316505;3;81;653
08.01.2022 7:07;3;20;437;744209;91797828;3;53;717
01.01.2022 17:46;1;90;985;334485;19974976;2;60;765
01.01.2022 16:53;6;0;0;181450;43822877;4;54;502
12.01.2022 19:50;3;10;597;111443;76117850;3;10;597
05.01.2022 21:52;1;50;438;331879;18449845;4;72;546
01.01.2022 2:52;6;0;0;127764;58067827;3;67;382
12.01.2022 20:11;6;140;787;642445;50669962;4;68;550
06.01.2022 22:17;2;120;602;486152;82242890;3;75;641
18.01.2022 17:30;2;70;604;613013;58379134;2;50;613
03.01.2022 0:18;6;140;989;851518;13630879;3;62;667
31.01.2022 23:26;3;40;497;507353;76178507;4;79;605
14.01.2022 16:13;3;50;922;112075;76061739;4;47;760
21.01.2022 4:25;2;90;857;462787;54135023;2;53;803
25.01.2022 23:09;3;130;559;127546;56968283;4;81;571
05.01.2022 19:40;4;110;682;120683;61274489;3;48;410
17.01.2022 20:32;3;60;393;117844;47879440;3;60;420
26.01.2022 23:58;1;10;710;855169;34781805;3;62;498
22.01.2022 14:23;5;80;951;691367;10013767;3;53;781
02.01.2022 20:58;5;160;1541;222901;51440247;3;81;650
14.01.2022 21:31;4;70;938;426910;19888004;3;50;613
01.01.2022 11:46;3;120;1006;936323;87775089;3;67;581
18.01.2022 0:13;1;30;554;956336;67259491;3;53;658
20.01.2022 2:10;5;70;944;423148;50099309;3;53;762
09.01.2022 17:38;5;70;576;180473;18460861;4;52;471
19.01.2022 16:21;4;70;1036;204516;40432235;3;63;562
16.01.2022 19:04;5;110;280;508263;16303885;4;81;575
08.01.2022 20:37;4;50;532;967474;15454456;3;53;601
28.01.2022 17:50;1;20;727;734330;18572683;1;20;727
24.01.2022 17:44;2;30;608;901856;46386263;4;68;467
29.01.2022 14:57;3;110;496;478576;56877039;3;80;824
01.01.2022 22:46;5;0;0;563219;39416038;4;67;644
28.01.2022 13:23;6;160;1594;481249;71758703;4;76;559
01.01.2022 0:31;6;0;0;932198;99874571;4;80;621
17.01.2022 16:38;1;70;653;693828;62876074;3;83;685
30.01.2022 15:43;4;130;1094;836394;63981621;3;76;742
16.01.2022 3:52;5;80;746;127737;84634695;4;83;611
06.01.2022 14:32;6;160;1936;379734;98695845;4;81;741
23.01.2022 23:37;4;40;402;653843;66392760;3;40;460
15.01.2022 6:06;1;10;800;147649;56103719;2;50;778
02.01.2022 2:39;3;20;811;632126;88824576;3;20;811
17.01.2022 0:26;3;30;449;170559;22328611;2;47;460
22.01.2022 21:14;1;40;760;144480;71295013;2;43;513
01.01.2022 1:52;4;10;882;747391;56647582;3;35;807
24.01.2022 7:47;1;60;621;730512;59104350;3;54;415
11.01.2022 21:14;3;20;740;417681;15990521;2;47;798
22.01.2022 7:10;2;70;801;615188;84475401;2;50;534
30.01.2022 2:52;3;40;718;547353;29146374;3;77;532
17.01.2022 20:35;4;60;603;878459;38414404;3;63;664
15.01.2022 3:08;3;50;424;459579;80437665;4;30;469
20.01.2022 2:11;3;60;799;973532;41598438;3;65;608
15.01.2022 10:22;3;90;558;756309;30361218;3;63;758
31.01.2022 5:13;5;100;1019;877105;72530577;3;58;888
01.01.2022 2:08;6;0;0;794856;37815060;4;81;688
06.01.2022 17:48;1;70;810;777409;51912358;3;63;570
27.01.2022 14:24;1;30;612;710064;82883899;3;50;655
02.01.2022 0:24;1;20;668;244486;62787654;2;50;684
15.01.2022 2:56;2;90;717;333116;64126479;3;70;629
28.01.2022 21:03;2;80;357;765922;48451091;4;79;674
10.01.2022 8:48;2;120;611;930554;13280763;3;67;729
02.01.2022 21:07;1;30;740;574533;43440110;3;53;753
26.01.2022 9:51;2;120;559;119384;99674001;3;79;702
30.01.2022 19:12;6;130;1109;696773;20244224;4;80;676
05.01.2022 7:33;2;90;837;938690;18094522;4;68;637
11.01.2022 9:43;3;20;806;525141;91908484;4;53;793
05.01.2022 12:58;2;70;866;890091;97678427;3;50;601
26.01.2022 23:38;1;60;791;289598;54809576;1;40;626
06.01.2022 11:01;2;30;419;196254;48006140;3;65;616
03.01.2022 11:06;1;60;909;284591;59395792;1;40;700
10.01.2022 8:39;4;60;707;747811;17917875;4;86;741
14.01.2022 21:02;4;150;899;992222;77069822;4;72;605
03.01.2022 19:21;1;10;438;849721;86941720;2;35;526
06.01.2022 12:11;1;70;756;616314;89951064;3;54;526
14.01.2022 5:31;2;40;768;719109;44332480;3;50;743
01.01.2022 7:10;4;30;482;888033;87500825;5;67;604
31.01.2022 7:07;4;70;941;146702;89184666;4;81;704
10.01.2022 12:42;3;30;602;919682;86453125;3;35;497
23.01.2022 14:17;2;90;933;506630;72020054;4;65;743
05.01.2022 15:52;6;160;515;753905;14400803;4;76;540
01.01.2022 3:06;6;0;0;944057;83896458;4;52;438
10.01.2022 0:45;5;80;934;241443;87297864;3;54;540
02.01.2022 19:39;4;40;420;660160;25728988;3;84;587
30.01.2022 12:37;5;90;907;486288;69868187;4;83;729
12.01.2022 21:38;3;50;405;702730;54679298;3;63;593
04.01.2022 16:08;6;160;1138;184659;61072128;4;81;585
08.01.2022 4:09;2;20;635;547793;98894789;2;20;635
09.01.2022 21:27;3;20;905;335869;89422159;3;40;651
26.01.2022 9:20;4;10;605;510047;29051812;4;10;605
18.01.2022 22:25;4;100;280;539675;86934587;4;52;445
23.01.2022 13:19;4;30;346;536995;56877685;4;67;514
29.01.2022 8:27;3;60;926;535765;40364513;2;40;852
27.01.2022 9:59;3;90;821;785937;10993115;3;47;643
31.01.2022 2:47;3;70;410;516429;89470836;3;63;626
25.01.2022 0:20;5;90;625;631955;38942857;4;83;629
08.01.2022 3:47;3;50;440;798833;40731338;3;53;648
22.01.2022 1:10;1;10;754;650190;29565511;1;35;540
01.01.2022 12:07;5;100;723;723039;74056089;4;79;637
30.01.2022 0:05;4;150;433;576327;41423283;4;80;725
19.01.2022 20:45;5;170;887;199657;34904418;4;83;612
07.01.2022 1:06;3;40;807;124820;38654394;3;65;673
07.01.2022 16:39;2;30;589;546958;35207132;2;50;601
12.01.2022 15:17;2;50;669;715930;77699995;3;35;763
07.01.2022 13:18;3;100;297;634711;95884451;4;70;609
08.01.2022 9:05;1;70;481;488937;50778191;3;54;524
19.01.2022 12:59;2;50;448;682390;12287443;3;67;639
24.01.2022 8:31;2;20;296;296686;60524778;4;60;447
08.01.2022 0:46;3;100;567;214855;68928607;4;48;503
01.01.2022 7:16;5;0;0;845753;54065402;4;84;637
19.01.2022 13:26;2;60;692;753102;75465680;3;50;417
23.01.2022 2:39;2;50;895;948773;85597010;3;56;426
26.01.2022 9:25;4;20;783;401862;36420597;4;57;807
07.01.2022 5:03;2;40;603;133384;24958311;3;63;542
23.01.2022 2:17;3;80;553;734573;26787340;3;43;707
01.01.2022 16:20;5;0;0;103976;64420186;3;50;431
12.01.2022 13:56;5;100;690;894398;77725476;4;81;745
03.01.2022 21:02;2;70;608;614489;61631068;3;62;568
08.01.2022 16:58;1;40;805;863661;84723867;1;50;635
17.01.2022 16:21;3;50;913;238357;52947091;2;50;794
01.01.2022 20:36;1;80;1012;606963;64036344;3;65;599
08.01.2022 9:37;3;30;507;868386;27472082;2;54;504
17.01.2022 13:22;4;10;312;843579;72595688;3;47;716
01.01.2022 17:22;5;0;0;320489;72946874;3;52;498
09.01.2022 9:11;3;10;376;189423;35224479;4;30;513
12.01.2022 20:26;6;150;383;852371;51835000;4;81;755
26.01.2022 17:48;1;80;398;320995;33366094;2;68;509
01.01.2022 21:10;4;0;0;791868;43235942;4;60;576
01.01.2022 3:24;2;30;869;400054;20953317;4;81;647
01.01.2022 7:30;3;20;671;851124;80853383;4;56;651
25.01.2022 15:12;3;20;792;629776;91378108;3;53;867
04.01.2022 9:53;4;90;515;915722;89863790;4;73;602
05.01.2022 21:31;1;50;442;469086;57870265;3;52;618
04.01.2022 1:41;4;60;771;250291;34959524;4;35;584
03.01.2022 17:47;3;60;803;278419;74373304;3;67;513
03.01.2022 17:10;2;10;491;190418;25376002;3;81;691
22.01.2022 20:53;1;70;964;928342;73544349;2;40;819
02.01.2022 0:01;4;30;471;920865;18027723;4;40;718
12.01.2022 7:06;4;20;320;835685;86033788;3;53;713
24.01.2022 17:22;4;60;444;474484;51678522;3;70;402
01.01.2022 9:36;4;0;0;219995;55407795;4;80;779
12.01.2022 17:03;4;110;322;716638;11232940;4;52;490
30.01.2022 17:02;4;120;392;197887;33384231;3;52;389
12.01.2022 22:32;3;60;625;488022;68923368;3;58;552
29.01.2022 14:54;4;130;876;310181;69777405;4;79;581
10.01.2022 3:54;1;60;437;278657;49938569;2;65;585
25.01.2022 16:00;5;70;333;114148;31874533;4;68;522
03.01.2022 4:07;3;110;271;568453;83180170;3;80;715
03.01.2022 10:43;1;50;365;118256;39700070;3;67;443
10.01.2022 11:08;4;160;904;423778;60572069;3;79;610
01.01.2022 19:29;6;0;0;170794;11752142;4;70;603
01.01.2022 2:45;3;30;642;793364;92273083;2;50;587
09.01.2022 8:17;3;20;289;335226;25775593;4;63;511
03.01.2022 18:50;2;40;801;545532;51434562;3;25;861
28.01.2022 13:56;5;70;967;779884;38317762;4;47;658
31.01.2022 8:50;2;50;817;606737;28329362;3;52;593
11.01.2022 15:06;4;30;735;196953;26261976;4;73;806
20.01.2022 13:35;4;110;769;908209;97848423;3;56;523
25.01.2022 15:53;3;10;762;376346;44217764;3;50;750
02.01.2022 5:58;2;30;374;158480;63964772;4;51;480
16.01.2022 20:38;1;30;768;235596;94679661;2;65;781
31.01.2022 19:56;4;140;445;292288;66970255;3;68;574
31.01.2022 4:18;1;70;832;247210;47032384;3;65;699
09.01.2022 15:45;2;90;459;937018;32186559;2;50;459
11.01.2022 5:47;5;90;809;333129;79298240;4;47;589
22.01.2022 1:46;3;100;531;233102;32115751;4;44;427
11.01.2022 14:36;2;100;890;854388;36161239;3;63;563
01.01.2022 10:41;4;0;0;912449;87241560;3;54;576
29.01.2022 9:40;5;70;333;337822;25148558;4;43;490
02.01.2022 10:15;2;30;470;330456;10059846;2;45;517
14.01.2022 10:44;1;20;421;461359;89706434;2;35;619
04.01.2022 7:08;4;50;433;900525;18449915;4;80;532
12.01.2022 3:10;2;20;385;418959;72978585;2;53;628
01.01.2022 11:44;5;0;0;547251;26486215;4;70;609
28.01.2022 2:30;2;70;722;714293;43945483;3;62;645
03.01.2022 22:34;3;20;658;479086;21116763;3;70;605
25.01.2022 14:54;3;40;690;764454;72026192;4;67;648
04.01.2022 6:11;1;10;603;209602;63465381;3;48;501
13.01.2022 0:18;5;100;844;439998;39433449;3;55;634
28.01.2022 10:09;6;160;1712;161456;95476733;3;84;717
07.01.2022 18:40;4;10;910;940400;50877743;3;30;890
29.01.2022 8:28;5;150;886;447082;68684054;4;62;585
01.01.2022 21:08;4;0;0;376441;86865086;4;68;388
25.01.2022 17:13;4;10;323;113079;46264280;4;43;485
04.01.2022 19:44;5;120;520;852397;26817861;4;87;555
06.01.2022 2:20;3;10;476;907137;64862058;4;50;488
24.01.2022 11:13;4;50;456;249592;91894298;3;30;600
01.01.2022 16:00;6;0;0;655823;35502749;3;46;517
14.01.2022 3:46;4;110;821;229940;54595590;3;65;714
10.01.2022 20:47;2;120;929;197273;29065958;3;58;662
24.01.2022 9:11;1;50;535;680148;65705152;1;35;599
26.01.2022 20:19;4;80;855;413685;90925826;3;50;638
16.01.2022 12:27;3;150;369;302360;22514587;3;68;592
03.01.2022 19:58;2;80;938;635870;64712912;3;53;591
12.01.2022 18:01;2;30;714;307002;11613339;2;53;697
11.01.2022 17:49;3;110;1008;247360;23120180;4;62;638
31.01.2022 23:37;3;80;559;898293;92755219;3;54;417
10.01.2022 12:09;3;150;1133;183437;41259562;3;80;673
05.01.2022 7:44;3;20;943;631830;96532631;3;20;943
30.01.2022 23:09;4;40;895;771150;58955336;4;58;774
10.01.2022 9:03;3;100;284;190768;50304119;3;65;444
06.01.2022 14:05;6;140;461;349431;99168840;4;80;568
30.01.2022 5:36;4;50;978;469862;98427693;4;50;738
18.01.2022 6:27;4;60;533;926645;78228003;3;40;720
16.01.2022 19:38;4;10;788;219645;33019431;2;58;687
04.01.2022 20:47;3;170;1638;516289;34903033;4;86;692
05.01.2022 16:15;2;100;793;619333;90359105;4;52;379
11.01.2022 17:11;6;140;941;977239;46779176;4;68;530
12.01.2022 20:29;3;110;608;275192;41437911;3;52;414
13.01.2022 3:00;4;70;933;605794;14227663;4;40;628
20.01.2022 20:43;4;130;595;458723;43750952;4;79;812
04.01.2022 19:41;5;90;997;196883;76245754;3;58;706
01.01.2022 20:46;4;0;0;565041;45629987;4;86;688
31.01.2022 10:17;2;40;880;821707;79535590;4;60;771
01.01.2022 14:54;5;0;0;989959;67478893;4;46;404
16.01.2022 3:13;2;20;777;584561;14207760;2;47;642
02.01.2022 0:44;3;10;432;948557;93112511;3;47;714
05.01.2022 18:55;2;40;678;675459;17197397;3;84;684
02.01.2022 0:17;5;130;866;272299;45962607;3;67;719
25.01.2022 12:39;3;10;301;495828;93433365;3;30;512
